AIRLINE_CODE,ORIGIN_CODE,EXPECTED_DELAY
OO,HLN,1.375586854460094
OO,LWB,16.16883116883117
OO,MEI,1.6991150442477876
OO,SAF,5.92578125
OO,CYS,9.24074074074074
OO,ABR,-1.5315315315315314
OO,LCK,
OO,RKS,6.144444444444445
OO,GCK,-0.05555555555555555
OO,LWS,-4.47887323943662
OO,EAR,6.598130841121495
OO,GTR,-3.192982456140351
OO,CSG,0.7142857142857143
OO,RFD,
OO,BLV,
OO,TYR,37.05714285714286
OO,CMX,6.982300884955753
OO,PAH,-1.6136363636363635
OO,JST,-4.632352941176471
OO,TOL,
OO,PSG,
OO,MHK,1.2205882352941178
OO,YKM,
OO,EAT,
OO,SPI,-1.0405405405405406
OO,BQK,0.5961538461538461
OO,TWF,-2.2847222222222223
OO,PUB,-0.7191011235955056
OO,DEC,23.236559139784948
OO,ACT,32.806451612903224
OO,HHH,
OO,PLN,10.135593220338983
OO,HIB,-3.6320754716981134
OO,GUC,9.10126582278481
OO,ITH,8.425531914893616
OO,OME,
OO,MBS,7.346456692913386
OO,BFM,
OO,ADQ,
OO,LYH,
OO,RHI,-10.6
OO,ALW,0.4
OO,DLG,
OO,ALS,-18.73913043478261
OO,MMH,7.545454545454546
OO,XWA,18.236486486486488
OO,SPN,
OO,MVY,
OO,ERI,7.444444444444445
OO,PGV,
OO,HGR,
OO,ATY,-0.58
OO,SMX,
OO,HVN,
OO,CGI,-3.1941747572815533
OO,BKG,
OO,DIK,6.67741935483871
OO,AKN,
OO,RIW,12.51923076923077
OO,FLO,
OO,GUM,
OO,EAU,-2.4761904761904763
OO,TBN,-10.192307692307692
OO,HTS,
OO,PSM,
OO,EKO,-3.5783132530120483
OO,PUW,
OO,FOD,23.77777777777778
OO,CDB,
OO,WYS,-7.647058823529412
OO,OTH,2.574074074074074
OO,VCT,-3.9508196721311477
OO,PPG,
OO,OGS,25.553846153846155
OO,ISN,-4.55
OO,ART,
OO,ILG,
OO,OWB,
OO,OGD,
OO,STC,
OO,GST,
OO,UIN,24.846153846153847
OO,ADK,
9E,FLL,6.4
9E,MSP,-4.929944468175993
9E,DEN,
9E,MCO,9.555555555555555
9E,DAL,-7.0
9E,DCA,-5.583710407239819
9E,HSV,1.2151898734177216
9E,IAH,-7.074626865671642
9E,SEA,
9E,ATL,-1.3158969525604776
9E,RDU,1.0322180916976456
9E,MDW,3.742574257425743
9E,BDL,-7.059701492537314
9E,BWI,4.343347639484978
9E,STT,
9E,SRQ,94.66666666666667
9E,JFK,-3.2551963048498846
9E,GRR,2.2253521126760565
9E,DFW,2.8526315789473684
9E,CLT,9.721311475409836
9E,ORD,5.757894736842105
9E,LAS,
9E,TUL,-1.6666666666666667
9E,USA,
9E,SLC,
9E,BNA,4.233009708737864
9E,AUS,28.404255319148938
9E,IND,0.1076923076923077
9E,MHT,-11.478260869565217
9E,SFO,
9E,PRC,
9E,BOS,0.5036144578313253
9E,LAX,
9E,SMF,
9E,DTW,-2.6621584322384764
9E,SAT,-8.235294117647058
9E,MSY,8.222222222222221
9E,CMH,1.4811320754716981
9E,STL,9.75
9E,SJU,
9E,PHX,
9E,TPA,-12.741935483870968
9E,LGA,0.5527366020524516
9E,PHL,-3.402877697841727
9E,GRK,
9E,ILM,-3.8820224719101124
9E,JLN,
9E,MKE,7.699346405228758
9E,BIL,
9E,BLI,
9E,CHS,2.518292682926829
9E,RIC,4.426470588235294
9E,GSO,5.882352941176471
9E,MCI,2.627450980392157
9E,EWR,2.359154929577465
9E,ELP,
9E,SDF,-5.378378378378378
9E,HPN,-1.1130434782608696
9E,SAN,
9E,BHM,-1.3953488372093024
9E,SJC,
9E,ASE,
9E,HNL,
9E,MAF,
9E,BUF,-0.26330532212885155
9E,TUS,
9E,SYR,-3.634375
9E,MSN,-6.087179487179487
9E,FAT,
9E,FWA,-7.719512195121951
9E,LAN,1.6551724137931034
9E,ABI,
9E,ICT,9.711864406779661
9E,CMI,
9E,OAK,
9E,IAD,-5.689922480620155
9E,EUG,
9E,MIA,14.5
9E,CHA,-2.890566037735849
9E,BTV,6.912751677852349
9E,RSW,16.695652173913043
9E,PDX,
9E,SNA,
9E,PIT,0.26573426573426573
9E,OGG,
9E,HRL,-10.166666666666666
9E,BIS,-5.475
9E,SHR,
9E,BOI,
9E,RNO,
9E,GSP,2.6031746031746033
9E,MLB,24.285714285714285
9E,GRB,-9.904109589041095
9E,CRW,-0.9908256880733946
9E,LGB,
9E,OKC,-8.071428571428571
9E,PVD,0.5873015873015873
9E,YAK,
9E,CID,0.4473684210526316
9E,FSD,-0.4444444444444444
9E,HYS,
9E,VPS,-0.6176470588235294
9E,ROC,-1.4954682779456194
9E,SAV,1.036144578313253
9E,CLE,2.560416666666667
9E,RDD,
9E,ANC,
9E,DVL,
9E,SWO,
9E,BUR,
9E,PIR,
9E,HOU,-2.4545454545454546
9E,PBI,19.0
9E,MLI,-9.627906976744185
9E,AZA,
9E,MKG,
9E,PNS,
9E,MYR,-3.4081632653061225
9E,GTF,
9E,LSE,-19.0
9E,RDM,
9E,ORF,0.6101190476190477
9E,KOA,
9E,MQT,6.615384615384615
9E,COS,
9E,CVG,-0.8328125
9E,MOB,-10.161538461538461
9E,AVL,3.480874316939891
9E,BTR,0.40236686390532544
9E,JNU,
9E,CDC,
9E,SPS,
9E,ECP,0.35714285714285715
9E,JAX,8.25531914893617
9E,SBN,-2.0865384615384617
9E,RAP,-3.0
9E,AMA,
9E,JMS,
9E,SFB,
9E,ABQ,
9E,ALB,-0.8333333333333334
9E,BGM,-4.647058823529412
9E,MGM,0.4866666666666667
9E,MEM,-0.03076923076923077
9E,ONT,
9E,TVC,-2.0408163265306123
9E,GEG,
9E,OMA,1.5423728813559323
9E,ISP,
9E,DLH,-5.141025641025641
9E,PIE,
9E,PSP,
9E,ACY,
9E,BJI,
9E,LBB,
9E,SHV,-3.588888888888889
9E,TTN,
9E,PIA,
9E,GNV,8.870503597122303
9E,PWM,-2.149812734082397
9E,BZN,
9E,BRW,
9E,MFR,
9E,GPT,0.3931034482758621
9E,ATW,-5.294444444444444
9E,DSM,-5.3885209713024285
9E,CKB,
9E,SGU,
9E,SBA,
9E,OTZ,
9E,BGR,4.547058823529412
9E,XNA,11.284552845528456
9E,CAE,-5.2164179104477615
9E,SGF,-3.845528455284553
9E,PGD,
9E,VLD,12.568
9E,CPR,
9E,LIH,
9E,JAN,-2.6153846153846154
9E,OAJ,-0.852112676056338
9E,ABE,-0.9545454545454546
9E,EGE,
9E,CRP,
9E,FNT,-15.96774193548387
9E,WRG,
9E,FCA,
9E,CHO,0.7131474103585658
9E,MRY,
9E,SCE,-0.5666666666666667
9E,AEX,-6.455621301775148
9E,MCW,
9E,RST,-9.98913043478261
9E,SIT,
9E,BMI,0.912621359223301
9E,ACV,
9E,GCC,
9E,LFT,-5.328125
9E,ITO,
9E,ABY,-4.37037037037037
9E,GRI,
9E,BPT,
9E,APN,
9E,TLH,3.0344827586206895
9E,FSM,1.0
9E,ALO,
9E,FAY,-7.783018867924528
9E,GJT,
9E,IAG,
9E,FLG,
9E,LBE,
9E,CAK,-13.8
9E,BFL,
9E,VEL,
9E,STX,
9E,TYS,-5.272904483430799
9E,EYW,11.904761904761905
9E,AVP,-4.0
9E,KTN,
9E,EVV,-2.97196261682243
9E,BRO,
9E,SWF,
9E,LIT,11.90625
9E,GGG,
9E,MSO,
9E,PSC,
9E,SLN,
9E,SBP,
9E,BIH,
9E,MLU,4.651785714285714
9E,HOB,
9E,DAY,-2.5625
9E,DBQ,
9E,ROW,
9E,LEX,-0.8408304498269896
9E,PIH,
9E,EWN,-6.354838709677419
9E,ESC,
9E,SUX,
9E,PAE,
9E,CNY,
9E,CDV,
9E,COU,
9E,LBF,
9E,MFE,
9E,PSE,
9E,LAR,
9E,FAI,
9E,SCC,
9E,MTJ,
9E,SJT,
9E,AGS,-0.24752475247524752
9E,MDT,-4.495412844036697
9E,ELM,-8.275
9E,HDN,
9E,CWA,0.03349282296650718
9E,MOT,-8.0
9E,IDA,
9E,FAR,-2.3777777777777778
9E,GFK,-13.533333333333333
9E,JAC,
9E,LAW,
9E,SUN,
9E,IMT,
9E,LCH,
9E,CLL,
9E,PHF,9.147058823529411
9E,TRI,-5.477011494252873
9E,BET,
9E,PBG,
9E,BQN,
9E,BRD,
9E,DAB,
9E,DRO,
9E,STS,
9E,ROA,-1.9712230215827338
9E,DDC,
9E,INL,
9E,ORH,15.052631578947368
9E,TXK,
9E,BFF,
9E,DHN,-4.921568627450981
9E,SCK,
9E,LRD,
9E,BTM,
9E,IPT,
9E,PIB,
9E,HYA,
9E,PVU,
9E,LBL,
9E,AZO,-7.772277227722772
9E,ACK,55.75
9E,YUM,
9E,DRT,
9E,COD,
9E,LNK,0.7272727272727273
9E,SHD,
9E,CIU,
9E,HLN,
9E,LWB,
9E,MEI,
9E,SAF,
9E,CYS,
9E,ABR,
9E,LCK,
9E,RKS,
9E,GCK,
9E,LWS,
9E,EAR,
9E,GTR,-4.559440559440559
9E,CSG,-1.4156626506024097
9E,RFD,
9E,BLV,
9E,TYR,
9E,CMX,
9E,PAH,
9E,JST,
9E,TOL,
9E,PSG,
9E,MHK,
9E,YKM,
9E,EAT,
9E,SPI,
9E,BQK,-4.35
9E,TWF,
9E,PUB,
9E,DEC,
9E,ACT,
9E,HHH,
9E,PLN,
9E,HIB,
9E,GUC,
9E,ITH,-10.106382978723405
9E,OME,
9E,MBS,-9.159663865546218
9E,BFM,
9E,ADQ,
9E,LYH,
9E,RHI,
9E,ALW,
9E,DLG,
9E,ALS,
9E,MMH,
9E,XWA,
9E,SPN,
9E,MVY,17.5
9E,ERI,
9E,PGV,
9E,HGR,
9E,ATY,
9E,SMX,
9E,HVN,
9E,CGI,
9E,BKG,
9E,DIK,
9E,AKN,
9E,RIW,
9E,FLO,
9E,GUM,
9E,EAU,
9E,TBN,
9E,HTS,
9E,PSM,
9E,EKO,
9E,PUW,
9E,FOD,
9E,CDB,
9E,WYS,
9E,OTH,
9E,VCT,
9E,PPG,
9E,OGS,
9E,ISN,
9E,ART,
9E,ILG,
9E,OWB,
9E,OGD,
9E,STC,
9E,GST,
9E,UIN,
9E,ADK,
MQ,FLL,
MQ,MSP,1.9380530973451326
MQ,DEN,
MQ,MCO,
MQ,DAL,
MQ,DCA,6.077540106951871
MQ,HSV,4.759776536312849
MQ,IAH,-4.475728155339806
MQ,SEA,
MQ,ATL,8.869158878504672
MQ,RDU,1.2136752136752136
MQ,MDW,
MQ,BDL,6.666666666666667
MQ,BWI,17.97222222222222
MQ,STT,
MQ,SRQ,7.37037037037037
MQ,JFK,2.4829268292682927
MQ,GRR,6.0931372549019605
MQ,DFW,1.3059943735122268
MQ,CLT,5.810619469026548
MQ,ORD,2.9861894024802704
MQ,LAS,
MQ,TUL,2.2637362637362637
MQ,USA,
MQ,SLC,31.705882352941178
MQ,BNA,4.097165991902834
MQ,AUS,9.531152647975079
MQ,IND,6.229437229437229
MQ,MHT,-1.8181818181818181
MQ,SFO,
MQ,PRC,
MQ,BOS,3.032608695652174
MQ,LAX,
MQ,SMF,-8.2
MQ,DTW,0.15384615384615385
MQ,SAT,-6.85
MQ,MSY,-0.06382978723404255
MQ,CMH,3.352250489236791
MQ,STL,1.4202127659574468
MQ,SJU,
MQ,PHX,12.30593607305936
MQ,TPA,19.698795180722893
MQ,LGA,7.107692307692307
MQ,PHL,22.0
MQ,GRK,3.140151515151515
MQ,ILM,8.542168674698795
MQ,JLN,1.9275362318840579
MQ,MKE,0.11904761904761904
MQ,BIL,4.5875
MQ,BLI,
MQ,CHS,-0.23125
MQ,RIC,11.152173913043478
MQ,GSO,1.5272108843537415
MQ,MCI,-0.3076923076923077
MQ,EWR,3.611111111111111
MQ,ELP,-0.17647058823529413
MQ,SDF,6.467032967032967
MQ,HPN,29.545454545454547
MQ,SAN,
MQ,BHM,6.946938775510204
MQ,SJC,-5.6
MQ,ASE,
MQ,HNL,
MQ,MAF,2.87
MQ,BUF,-0.7549668874172185
MQ,TUS,-7.875
MQ,SYR,-0.5555555555555556
MQ,MSN,7.86096256684492
MQ,FAT,13.0
MQ,FWA,-9.231884057971014
MQ,LAN,0.43956043956043955
MQ,ABI,8.116352201257861
MQ,ICT,1.075268817204301
MQ,CMI,1.1211072664359862
MQ,OAK,
MQ,IAD,-7.833333333333333
MQ,EUG,10.142857142857142
MQ,MIA,3.433807439824945
MQ,CHA,5.2
MQ,BTV,51.785714285714285
MQ,RSW,-4.5
MQ,PDX,-14.5
MQ,SNA,
MQ,PIT,3.514450867052023
MQ,OGG,
MQ,HRL,-5.352380952380952
MQ,BIS,11.222222222222221
MQ,SHR,
MQ,BOI,-1.5671641791044777
MQ,RNO,2.53125
MQ,GSP,2.474747474747475
MQ,MLB,
MQ,GRB,14.046875
MQ,CRW,
MQ,LGB,18.555555555555557
MQ,OKC,6.537735849056604
MQ,PVD,5.916666666666667
MQ,YAK,
MQ,CID,5.5574468085106385
MQ,FSD,11.495145631067961
MQ,HYS,
MQ,VPS,4.225806451612903
MQ,ROC,10.504672897196262
MQ,SAV,1.90990990990991
MQ,CLE,1.4827586206896552
MQ,RDD,
MQ,ANC,
MQ,DVL,
MQ,SWO,-0.02040816326530612
MQ,BUR,-7.0
MQ,PIR,
MQ,HOU,5.775862068965517
MQ,PBI,46.4
MQ,MLI,-2.5297619047619047
MQ,AZA,
MQ,MKG,
MQ,PNS,0.313953488372093
MQ,MYR,10.627906976744185
MQ,GTF,
MQ,LSE,-4.362637362637362
MQ,RDM,
MQ,ORF,-2.3480662983425415
MQ,KOA,
MQ,MQT,9.8
MQ,COS,-1.9523809523809523
MQ,CVG,3.147766323024055
MQ,MOB,14.126760563380282
MQ,AVL,13.333333333333334
MQ,BTR,5.5487179487179485
MQ,JNU,
MQ,CDC,
MQ,SPS,5.962025316455696
MQ,ECP,9.333333333333334
MQ,JAX,5.695454545454545
MQ,SBN,
MQ,RAP,-3.5
MQ,AMA,2.653225806451613
MQ,JMS,
MQ,SFB,
MQ,ABQ,-4.2615384615384615
MQ,ALB,-6.037037037037037
MQ,BGM,
MQ,MGM,10.658536585365853
MQ,MEM,2.3705357142857144
MQ,ONT,-24.0
MQ,TVC,5.836477987421383
MQ,GEG,40.0
MQ,OMA,-6.418181818181818
MQ,ISP,
MQ,DLH,4.8
MQ,PIE,
MQ,PSP,-12.2
MQ,ACY,
MQ,BJI,
MQ,LBB,3.1527777777777777
MQ,SHV,13.759562841530055
MQ,TTN,
MQ,PIA,-3.25
MQ,GNV,11.364583333333334
MQ,PWM,-3.793103448275862
MQ,BZN,-2.3125
MQ,BRW,
MQ,MFR,
MQ,GPT,6.188888888888889
MQ,ATW,2.97
MQ,DSM,5.342245989304812
MQ,CKB,
MQ,SGU,
MQ,SBA,25.73076923076923
MQ,OTZ,
MQ,BGR,3.7777777777777777
MQ,XNA,6.733333333333333
MQ,CAE,4.467391304347826
MQ,SGF,5.9984177215189876
MQ,PGD,
MQ,VLD,
MQ,CPR,
MQ,LIH,
MQ,JAN,2.4615384615384617
MQ,OAJ,-15.0
MQ,ABE,-7.316666666666666
MQ,EGE,
MQ,CRP,1.5967078189300412
MQ,FNT,3.5354330708661417
MQ,WRG,
MQ,FCA,4.285714285714286
MQ,CHO,10.549295774647888
MQ,MRY,6.662337662337662
MQ,SCE,-11.5
MQ,AEX,7.792592592592593
MQ,MCW,
MQ,RST,3.926829268292683
MQ,SIT,
MQ,BMI,7.605504587155964
MQ,ACV,
MQ,GCC,
MQ,LFT,4.688679245283019
MQ,ITO,
MQ,ABY,
MQ,GRI,-2.2278481012658227
MQ,BPT,10.041666666666666
MQ,APN,
MQ,TLH,7.768924302788845
MQ,FSM,0.9304347826086956
MQ,ALO,1.8
MQ,FAY,14.0
MQ,GJT,-1.63125
MQ,IAG,
MQ,FLG,
MQ,LBE,
MQ,CAK,-4.5
MQ,BFL,2.0
MQ,VEL,
MQ,STX,
MQ,TYS,3.622754491017964
MQ,EYW,15.408450704225352
MQ,AVP,-3.211267605633803
MQ,KTN,
MQ,EVV,3.7222222222222223
MQ,BRO,17.44144144144144
MQ,SWF,
MQ,LIT,10.012389380530973
MQ,GGG,0.19008264462809918
MQ,MSO,-2.9344262295081966
MQ,PSC,
MQ,SLN,
MQ,SBP,16.44736842105263
MQ,BIH,
MQ,MLU,-0.37755102040816324
MQ,HOB,
MQ,DAY,0.4467005076142132
MQ,DBQ,0.5425531914893617
MQ,ROW,-9.0
MQ,LEX,1.6869565217391305
MQ,PIH,
MQ,EWN,
MQ,ESC,
MQ,SUX,5.6117647058823525
MQ,PAE,
MQ,CNY,
MQ,CDV,
MQ,COU,8.452380952380953
MQ,LBF,
MQ,MFE,4.020618556701031
MQ,PSE,
MQ,LAR,
MQ,FAI,
MQ,SCC,
MQ,MTJ,5.181818181818182
MQ,SJT,2.784313725490196
MQ,AGS,6.283333333333333
MQ,MDT,0.25
MQ,ELM,
MQ,HDN,-17.428571428571427
MQ,CWA,0.5684210526315789
MQ,MOT,
MQ,IDA,
MQ,FAR,6.848275862068966
MQ,GFK,
MQ,JAC,
MQ,LAW,13.807692307692308
MQ,SUN,
MQ,IMT,
MQ,LCH,16.147058823529413
MQ,CLL,-3.6595744680851063
MQ,PHF,
MQ,TRI,7.676470588235294
MQ,BET,
MQ,PBG,
MQ,BQN,
MQ,BRD,
MQ,DAB,75.0
MQ,DRO,-8.444444444444445
MQ,STS,10.545454545454545
MQ,ROA,28.0
MQ,DDC,
MQ,INL,
MQ,ORH,
MQ,TXK,3.308333333333333
MQ,BFF,
MQ,DHN,
MQ,SCK,
MQ,LRD,13.901515151515152
MQ,BTM,
MQ,IPT,-3.5
MQ,PIB,
MQ,HYA,
MQ,PVU,
MQ,LBL,
MQ,AZO,-1.0851063829787233
MQ,ACK,-12.5
MQ,YUM,-4.0
MQ,DRT,10.985915492957746
MQ,COD,
MQ,LNK,
MQ,SHD,
MQ,CIU,
MQ,HLN,
MQ,LWB,
MQ,MEI,
MQ,SAF,13.166666666666666
MQ,CYS,
MQ,ABR,
MQ,LCK,
MQ,RKS,
MQ,GCK,3.9017857142857144
MQ,LWS,
MQ,EAR,
MQ,GTR,
MQ,CSG,
MQ,RFD,
MQ,BLV,
MQ,TYR,1.7556818181818181
MQ,CMX,
MQ,PAH,
MQ,JST,
MQ,TOL,-1.9726027397260273
MQ,PSG,
MQ,MHK,4.2
MQ,YKM,
MQ,EAT,
MQ,SPI,-0.7464788732394366
MQ,BQK,
MQ,TWF,
MQ,PUB,
MQ,DEC,
MQ,ACT,7.8052631578947365
MQ,HHH,3.1515151515151514
MQ,PLN,
MQ,HIB,
MQ,GUC,
MQ,ITH,
MQ,OME,
MQ,MBS,
MQ,BFM,
MQ,ADQ,
MQ,LYH,5.0
MQ,RHI,
MQ,ALW,
MQ,DLG,
MQ,ALS,
MQ,MMH,
MQ,XWA,
MQ,SPN,
MQ,MVY,
MQ,ERI,-3.125
MQ,PGV,-11.0
MQ,HGR,
MQ,ATY,
MQ,SMX,
MQ,HVN,
MQ,CGI,
MQ,BKG,
MQ,DIK,
MQ,AKN,
MQ,RIW,
MQ,FLO,
MQ,GUM,
MQ,EAU,
MQ,TBN,
MQ,HTS,-2.0
MQ,PSM,
MQ,EKO,
MQ,PUW,
MQ,FOD,
MQ,CDB,
MQ,WYS,
MQ,OTH,
MQ,VCT,
MQ,PPG,
MQ,OGS,
MQ,ISN,
MQ,ART,
MQ,ILG,
MQ,OWB,
MQ,OGD,
MQ,STC,
MQ,GST,
MQ,UIN,
MQ,ADK,
F9,FLL,34.394904458598724
F9,MSP,4.673469387755102
F9,DEN,6.1777332570120205
F9,MCO,12.8429718875502
F9,DAL,
F9,DCA,-10.096969696969698
F9,HSV,26.529411764705884
F9,IAH,21.23728813559322
F9,SEA,19.047619047619047
F9,ATL,20.108235294117648
F9,RDU,8.355392156862745
F9,MDW,26.253164556962027
F9,BDL,40.36082474226804
F9,BWI,13.689265536723164
F9,STT,21.0
F9,SRQ,7.093023255813954
F9,JFK,
F9,GRR,4.511363636363637
F9,DFW,20.85781990521327
F9,CLT,15.792929292929292
F9,ORD,4.652509652509653
F9,LAS,10.459797785267213
F9,TUL,17.3125
F9,USA,
F9,SLC,6.203883495145631
F9,BNA,10.431372549019608
F9,AUS,8.254437869822485
F9,IND,2.1545454545454548
F9,MHT,
F9,SFO,12.558394160583942
F9,PRC,
F9,BOS,4.843373493975903
F9,LAX,-10.36936936936937
F9,SMF,12.642105263157895
F9,DTW,15.063953488372093
F9,SAT,9.691729323308271
F9,MSY,5.870503597122302
F9,CMH,12.694915254237289
F9,STL,11.55793991416309
F9,SJU,21.936548223350254
F9,PHX,2.9730538922155687
F9,TPA,11.268072289156626
F9,LGA,24.27027027027027
F9,PHL,16.018356643356643
F9,GRK,
F9,ILM,
F9,JLN,
F9,MKE,3.838709677419355
F9,BIL,49.2
F9,BLI,
F9,CHS,14.592592592592593
F9,RIC,
F9,GSO,
F9,MCI,20.939393939393938
F9,EWR,13.793103448275861
F9,ELP,8.23076923076923
F9,SDF,21.90909090909091
F9,HPN,
F9,SAN,7.353658536585366
F9,BHM,21.428571428571427
F9,SJC,-1.3333333333333333
F9,ASE,
F9,HNL,
F9,MAF,
F9,BUF,9.008
F9,TUS,-5.545454545454546
F9,SYR,5.306666666666667
F9,MSN,11.571428571428571
F9,FAT,-9.333333333333334
F9,FWA,
F9,LAN,
F9,ABI,
F9,ICT,54.9
F9,CMI,
F9,OAK,14.674418604651162
F9,IAD,25.057142857142857
F9,EUG,
F9,MIA,19.667355371900825
F9,CHA,
F9,BTV,6.1
F9,RSW,6.0344827586206895
F9,PDX,6.712765957446808
F9,SNA,23.79194630872483
F9,PIT,4.4375
F9,OGG,
F9,HRL,29.916666666666668
F9,BIS,29.4
F9,SHR,
F9,BOI,58.2
F9,RNO,28.3
F9,GSP,37.714285714285715
F9,MLB,
F9,GRB,12.391304347826088
F9,CRW,
F9,LGB,
F9,OKC,0.6388888888888888
F9,PVD,18.94736842105263
F9,YAK,
F9,CID,4.777777777777778
F9,FSD,0.5666666666666667
F9,HYS,
F9,VPS,
F9,ROC,33.578947368421055
F9,SAV,-1.125
F9,CLE,12.466796875
F9,RDD,
F9,ANC,
F9,DVL,
F9,SWO,
F9,BUR,13.076923076923077
F9,PIR,
F9,HOU,50.04347826086956
F9,PBI,19.843478260869563
F9,MLI,
F9,AZA,
F9,MKG,
F9,PNS,33.095238095238095
